,Id,sales0,sales1,sales2,sales3,sales4,country,State,CouSub,countyname,storecode,Areaname,countytownname,population,state_alpha,store_Type,prediction,prediction_probablitiy
430,2301938005,666,448,562,932,1077,19.0,23,38005,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Lakeville town,105.0,ME,Supermarket Type2,1,0.6694321125201709
431,2301938705,666,448,562,932,1077,19.0,23,38705,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Levant town,2851.0,ME,Supermarket Type2,1,0.6694321125201709
432,2301939475,666,448,562,932,1077,19.0,23,39475,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Lincoln town,5085.0,ME,Supermarket Type1,1,0.6777366130056215
433,2301948505,666,448,562,932,1077,19.0,23,48505,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Newburgh town,1551.0,ME,Supermarket Type1,1,0.6766769566627271
434,2301949065,666,448,562,932,1077,19.0,23,49065,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Newport town,3275.0,ME,Supermarket Type2,1,0.6684179107227312
435,2301986305,666,448,562,932,1077,19.0,23,86305,Penobscot County,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",Winn town,407.0,ME,Grocery Store,1,0.6544273379140466
436,2302103740,657,491,554,852,900,21.0,23,3740,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Beaver Cove town,122.0,ME,Supermarket Type3,0,0.27651851421609036
437,2302118195,657,491,554,852,900,21.0,23,18195,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Dover-Foxcroft town,4213.0,ME,Supermarket Type1,0,0.2646802369891893
438,2302129535,657,491,554,852,900,21.0,23,29535,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Greenville town,1646.0,ME,Supermarket Type1,0,0.2649790465129988
439,2302137095,657,491,554,852,900,21.0,23,37095,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Kingsbury plantation,28.0,ME,Supermarket Type1,0,0.2753188177324915
440,2302146580,657,491,554,852,900,21.0,23,46580,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Monson town,686.0,ME,Grocery Store,0,0.28515395370119995
441,2302156765,657,491,554,852,900,21.0,23,56765,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Parkman town,843.0,ME,Supermarket Type1,0,0.2723229359285468
442,2302166950,657,491,554,852,900,21.0,23,66950,Piscataquis County,NCNTY23021N23021,"Piscataquis County, ME",Sebec town,630.0,ME,Supermarket Type1,0,0.26987398487959585
443,2302306260,873,693,736,1132,1425,23.0,23,6260,Sagadahoc County,METRO38860N23023,"Sagadahoc County, ME HUD Metro FMR Area",Bowdoin town,3061.0,ME,Supermarket Type1,1,0.5896733472461176
444,2302306365,873,693,736,1132,1425,23.0,23,6365,Sagadahoc County,METRO38860N23023,"Sagadahoc County, ME HUD Metro FMR Area",Bowdoinham town,2889.0,ME,Supermarket Type1,1,0.5896733472461176
445,2302358515,873,693,736,1132,1425,23.0,23,58515,Sagadahoc County,METRO38860N23023,"Sagadahoc County, ME HUD Metro FMR Area",Phippsburg town,2216.0,ME,Supermarket Type1,1,0.554830080012835
446,2302505000,746,599,627,1015,1019,25.0,23,5000,Somerset County,NCNTY23025N23025,"Somerset County, ME",Bingham town,922.0,ME,Supermarket Type1,0,0.262819872650216
447,2302507380,746,599,627,1015,1019,25.0,23,7380,Somerset County,NCNTY23025N23025,"Somerset County, ME",Brighton plantation,70.0,ME,Supermarket Type1,0,0.2596068291719551
448,2302509655,746,599,627,1015,1019,25.0,23,9655,Somerset County,NCNTY23025N23025,"Somerset County, ME",Cambridge town,462.0,ME,Supermarket Type1,0,0.2590068291719551
449,2302523410,746,599,627,1015,1019,25.0,23,23410,Somerset County,NCNTY23025N23025,"Somerset County, ME",Embden town,939.0,ME,Supermarket Type1,0,0.25559880358041565
450,2302524320,746,599,627,1015,1019,25.0,23,24320,Somerset County,NCNTY23025N23025,"Somerset County, ME",Fairfield town,6735.0,ME,Supermarket Type1,0,0.25540183388344595
451,2302531355,746,599,627,1015,1019,25.0,23,31355,Somerset County,NCNTY23025N23025,"Somerset County, ME",Harmony town,939.0,ME,Supermarket Type1,0,0.25542392757922383
452,2302531740,746,599,627,1015,1019,25.0,23,31740,Somerset County,NCNTY23025N23025,"Somerset County, ME",Hartland town,1782.0,ME,Supermarket Type1,0,0.25542392757922383
453,2302535345,746,599,627,1015,1019,25.0,23,35345,Somerset County,NCNTY23025N23025,"Somerset County, ME",Jackman town,862.0,ME,Supermarket Type1,0,0.2558239275792238
454,2302542660,746,599,627,1015,1019,25.0,23,42660,Somerset County,NCNTY23025N23025,"Somerset County, ME",Madison town,4855.0,ME,Supermarket Type1,0,0.26018153434294516
455,2302545110,746,599,627,1015,1019,25.0,23,45110,Somerset County,NCNTY23025N23025,"Somerset County, ME",Mercer town,664.0,ME,Supermarket Type1,0,0.2562333658447767
456,2302547455,746,599,627,1015,1019,25.0,23,47455,Somerset County,NCNTY23025N23025,"Somerset County, ME",Moscow town,512.0,ME,Grocery Store,0,0.23957492968543193
457,2302549835,746,599,627,1015,1019,25.0,23,49835,Somerset County,NCNTY23025N23025,"Somerset County, ME",Norridgewock town,3367.0,ME,Grocery Store,0,0.2414207816035143
458,2302553636,746,599,627,1015,1019,25.0,23,53636,Somerset County,NCNTY23025N23025,"Somerset County, ME",Northwest Somerset UT,62.0,ME,Supermarket Type1,0,0.2620863014432264
459,2302564850,746,599,627,1015,1019,25.0,23,64850,Somerset County,NCNTY23025N23025,"Somerset County, ME",St. Albans town,2005.0,ME,Supermarket Type1,0,0.2580426056321003
460,2302582840,746,599,627,1015,1019,25.0,23,82840,Somerset County,NCNTY23025N23025,"Somerset County, ME",West Forks plantation,60.0,ME,Supermarket Type1,0,0.23999061792252743
461,2302709270,794,559,670,1081,1150,27.0,23,9270,Waldo County,NCNTY23027N23027,"Waldo County, ME",Burnham town,1164.0,ME,Supermarket Type1,0,0.43443535081803547
462,2302747245,794,559,670,1081,1150,27.0,23,47245,Waldo County,NCNTY23027N23027,"Waldo County, ME",Morrill town,884.0,ME,Supermarket Type1,0,0.44259996646554595
463,2302786760,794,559,670,1081,1150,27.0,23,86760,Waldo County,NCNTY23027N23027,"Waldo County, ME",Winterport town,3757.0,ME,Supermarket Type1,0,0.41885998110690753
464,2302903670,681,520,572,868,1053,29.0,23,3670,Washington County,NCNTY23029N23029,"Washington County, ME",Beals town,508.0,ME,Supermarket Type1,0,0.2710003500929933
465,2302909585,681,520,572,868,1053,29.0,23,9585,Washington County,NCNTY23029N23029,"Washington County, ME",Calais city,3123.0,ME,Supermarket Type1,0,0.2697616954813511
466,2302911755,681,520,572,868,1053,29.0,23,11755,Washington County,NCNTY23029N23029,"Washington County, ME",Centerville town,,ME,Supermarket Type1,0,0.29086072688050035
467,2302931530,681,520,572,868,1053,29.0,23,31530,Washington County,NCNTY23029N23029,"Washington County, ME",Harrington town,1004.0,ME,Supermarket Type1,0,0.26163396965209507
468,2302935905,681,520,572,868,1053,29.0,23,35905,Washington County,NCNTY23029N23029,"Washington County, ME",Jonesboro town,583.0,ME,Supermarket Type1,0,0.26068614356513853
469,2302941610,681,520,572,868,1053,29.0,23,41610,Washington County,NCNTY23029N23029,"Washington County, ME",Lubec town,1359.0,ME,Supermarket Type1,0,0.27210892078791565
470,2302941960,681,520,572,868,1053,29.0,23,41960,Washington County,NCNTY23029N23029,"Washington County, ME",Machias town,2221.0,ME,Supermarket Type1,0,0.27195653983553475
471,2302953500,681,520,572,868,1053,29.0,23,53500,Washington County,NCNTY23029N23029,"Washington County, ME",North Washington UT,499.0,ME,Supermarket Type1,0,0.2625175227869397
472,2302957090,681,520,572,868,1053,29.0,23,57090,Washington County,NCNTY23029N23029,"Washington County, ME",Passamaquoddy Pleasant Point Reservation,749.0,ME,Supermarket Type1,0,0.26333981895482406
473,2302961035,681,520,572,868,1053,29.0,23,61035,Washington County,NCNTY23029N23029,"Washington County, ME",Princeton town,832.0,ME,Supermarket Type1,0,0.26313657109157623
474,2302963275,681,520,572,868,1053,29.0,23,63275,Washington County,NCNTY23029N23029,"Washington County, ME",Robbinston town,574.0,ME,Supermarket Type1,0,0.26193657109157625
475,2302975770,681,520,572,868,1053,29.0,23,75770,Washington County,NCNTY23029N23029,"Washington County, ME",Talmadge town,64.0,ME,Supermarket Type2,0,0.23969528864788167
476,2302979375,681,520,572,868,1053,29.0,23,79375,Washington County,NCNTY23029N23029,"Washington County, ME",Waite town,101.0,ME,Supermarket Type1,0,0.25015259039244214
477,2303109410,1074,730,869,1421,1492,31.0,23,9410,York County,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",Buxton town,8034.0,ME,Supermarket Type1,1,0.8280348291191083
478,2303116725,917,627,724,1245,1289,31.0,23,16725,York County,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",Dayton town,1965.0,ME,Supermarket Type1,1,0.7088491776875818
479,2303148750,917,627,724,1245,1289,31.0,23,48750,York County,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",Newfield town,1522.0,ME,Supermarket Type1,1,0.7093093754963088
480,2303150325,917,627,724,1245,1289,31.0,23,50325,York County,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",North Berwick town,4576.0,ME,Supermarket Type1,1,0.7088548300417633
481,2303156870,917,627,724,1245,1289,31.0,23,56870,York County,METRO38860N23031,"York County, ME (part) HUD Metro FMR Area",Parsonsfield town,1898.0,ME,Supermarket Type3,1,0.6936873036311255
482,2400199999,643,459,542,875,997,1.0,24,99999,Allegany County,METRO19060M19060,"Cumberland, MD-WV MSA",Allegany County,75087.0,MD,Grocery Store,1,0.7524935461764406
483,2400599999,1232,833,985,1574,1713,5.0,24,99999,Baltimore County,METRO12580M12580,"Baltimore-Towson, MD HUD Metro FMR Area",Baltimore County,805029.0,MD,Grocery Store,1,0.8372164757410621
484,2401199999,841,617,622,1120,1257,11.0,24,99999,Caroline County,NCNTY24011N24011,"Caroline County, MD",Caroline County,33066.0,MD,Supermarket Type1,0,0.3183435526547756
485,2402199999,1458,1167,1230,1951,2451,21.0,24,99999,Frederick County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Frederick County,233385.0,MD,Supermarket Type1,1,0.9067058190373367
486,2402599999,1232,833,985,1574,1713,25.0,24,99999,Harford County,METRO12580M12580,"Baltimore-Towson, MD HUD Metro FMR Area",Harford County,244826.0,MD,Supermarket Type1,1,0.9028147910110969
487,2402899999,1567,1055,1316,2008,2202,28.0,24,99999,Columbia city,METRO12580MM0721,"Columbia city, MD HUD Metro FMR Area",Columbia city,99615.0,MD,Supermarket Type1,1,0.8500253160469206
488,2403999999,698,415,589,878,965,39.0,24,99999,Somerset County,METRO41540N24039,"Somerset County, MD HUD Metro FMR Area",Somerset County,26470.0,MD,Supermarket Type1,0,0.25654192511912194
489,2404399999,857,545,662,1186,1203,43.0,24,99999,Washington County,METRO25180MM3180,"Hagerstown, MD HUD Metro FMR Area",Washington County,147430.0,MD,Supermarket Type1,1,0.7530627789994657
490,2500107980,1234,825,920,1614,1695,1.0,25,7980,Barnstable County,METRO12700M12700,"Barnstable Town, MA MSA",Brewster town,9820.0,MA,Supermarket Type1,1,0.6303469504768581
491,2500304545,836,675,705,1059,1291,3.0,25,4545,Berkshire County,METRO38340N25003,"Berkshire County, MA (part) HUD Metro FMR Area",Becket town,1779.0,MA,Supermarket Type1,1,0.9236489673486151
492,2500313345,839,550,708,1045,1178,3.0,25,13345,Berkshire County,METRO38340M38340,"Pittsfield, MA HUD Metro FMR Area",Cheshire town,3235.0,MA,Supermarket Type2,1,0.7941604600067617
493,2500330315,839,550,708,1045,1178,3.0,25,30315,Berkshire County,METRO38340M38340,"Pittsfield, MA HUD Metro FMR Area",Hinsdale town,2032.0,MA,Supermarket Type1,1,0.8006410555511947
494,2500334970,839,550,708,1045,1178,3.0,25,34970,Berkshire County,METRO38340M38340,"Pittsfield, MA HUD Metro FMR Area",Lenox town,5025.0,MA,Supermarket Type1,1,0.8010823475924866
495,2500343300,836,675,705,1059,1291,3.0,25,43300,Berkshire County,METRO38340N25003,"Berkshire County, MA (part) HUD Metro FMR Area",Mount Washington town,167.0,MA,Supermarket Type1,1,0.9166817737420542
496,2500345420,836,675,705,1059,1291,3.0,25,45420,Berkshire County,METRO38340N25003,"Berkshire County, MA (part) HUD Metro FMR Area",New Marlborough town,1509.0,MA,Supermarket Type1,1,0.9164817737420541
497,2500346225,836,675,705,1059,1291,3.0,25,46225,Berkshire County,METRO38340N25003,"Berkshire County, MA (part) HUD Metro FMR Area",North Adams city,13708.0,MA,Supermarket Type2,1,0.8969892818982613
498,2500516425,844,673,712,1051,1128,5.0,25,16425,Bristol County,METRO39300MM5400,"New Bedford, MA HUD Metro FMR Area",Dartmouth town,34032.0,MA,Supermarket Type2,1,0.7642399758233985
499,2500546575,944,686,773,1176,1407,5.0,25,46575,Bristol County,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",North Attleborough town,28712.0,MA,Supermarket Type1,1,0.8045599904943171
500,2500713800,1295,770,957,1682,1731,7.0,25,13800,Dukes County,NCNTY25007N25007,"Dukes County, MA",Chilmark town,866.0,MA,Grocery Store,1,0.6210678617645956
501,2500750390,1295,770,957,1682,1731,7.0,25,50390,Dukes County,NCNTY25007N25007,"Dukes County, MA",Oak Bluffs town,4527.0,MA,Supermarket Type1,1,0.6445015021001766
502,2500778235,1295,770,957,1682,1731,7.0,25,78235,Dukes County,NCNTY25007N25007,"Dukes County, MA",West Tisbury town,2740.0,MA,Supermarket Type1,1,0.6460301829143703
503,2500901260,1494,1071,1196,1861,2023,9.0,25,1185,Essex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Amesbury Town city,16283.0,MA,Supermarket Type1,1,0.7549204453271344
504,2500901465,1168,798,910,1455,1561,9.0,25,1465,Essex County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",Andover town,33201.0,MA,Supermarket Type1,1,0.8945879675616439
505,2500921850,1494,1071,1196,1861,2023,9.0,25,21850,Essex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Essex town,3504.0,MA,Supermarket Type3,1,0.6477208308231316
506,2500929405,1168,798,910,1455,1561,9.0,25,29405,Essex County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",Haverhill city,60879.0,MA,Supermarket Type1,1,0.8198306463125763
507,2500937560,1494,1071,1196,1861,2023,9.0,25,37560,Essex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Lynnfield town,11596.0,MA,Supermarket Type1,1,0.651741183194899
508,2500946365,1168,798,910,1455,1561,9.0,25,46365,Essex County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",North Andover town,28352.0,MA,Supermarket Type1,1,0.8532959868162875
509,2500958405,1494,1071,1196,1861,2023,9.0,25,58405,Essex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Rowley town,5856.0,MA,Supermarket Type3,1,0.6655757238543143
510,2501121780,927,678,732,1199,1461,11.0,25,21780,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Erving town,1800.0,MA,Supermarket Type2,1,0.8459000957127596
511,2501127100,927,678,732,1199,1461,11.0,25,27025,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Greenfield Town city,17456.0,MA,Grocery Store,1,0.7814888290628886
512,2501129475,927,678,732,1199,1461,11.0,25,29475,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Hawley town,337.0,MA,Supermarket Type1,1,0.8618230807286712
513,2501135285,927,678,732,1199,1461,11.0,25,35285,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Leyden town,711.0,MA,Supermarket Type3,1,0.8582481437685618
514,2501142040,927,678,732,1199,1461,11.0,25,42040,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Monroe town,121.0,MA,Supermarket Type1,1,0.8683364252698931
515,2501147835,927,678,732,1199,1461,11.0,25,47835,Franklin County,METRO44140N25011,"Franklin County, MA (part) HUD Metro FMR Area",Northfield town,3032.0,MA,Supermarket Type1,1,0.8680775194698109
516,2501326675,924,616,739,1154,1314,13.0,25,26675,Hampden County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Granville town,1566.0,MA,Supermarket Type1,1,0.827893331495254
517,2501342530,924,616,739,1154,1314,13.0,25,42530,Hampden County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Montgomery town,838.0,MA,Supermarket Type1,1,0.8340501919374989
518,2501372390,924,616,739,1154,1314,13.0,25,72390,Hampden County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Wales town,1838.0,MA,Supermarket Type1,1,0.8197399565066503
519,2501379740,924,616,739,1154,1314,13.0,25,79740,Hampden County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Wilbraham town,14219.0,MA,Supermarket Type1,1,0.8468709925474565
520,2501501325,924,616,739,1154,1314,15.0,25,1325,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Amherst town,37819.0,MA,Grocery Store,1,0.8651480263140336
521,2501504825,924,616,739,1154,1314,15.0,25,4825,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Belchertown town,14649.0,MA,Supermarket Type2,1,0.7587250344550573
522,2501526290,924,616,739,1154,1314,15.0,25,26290,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Goshen town,1054.0,MA,Supermarket Type1,1,0.8282405294813066
523,2501540990,924,616,739,1154,1314,15.0,25,40990,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Middlefield town,521.0,MA,Grocery Store,1,0.8189133622850467
524,2501552560,924,616,739,1154,1314,15.0,25,52560,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",Pelham town,1321.0,MA,Supermarket Type1,1,0.8354322799475283
525,2501564145,924,616,739,1154,1314,15.0,25,64145,Hampshire County,METRO44140M44140,"Springfield, MA HUD Metro FMR Area",South Hadley town,17514.0,MA,Supermarket Type1,1,0.7617159423766952
526,2501701955,1494,1071,1196,1861,2023,17.0,25,1955,Middlesex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Ashby town,3074.0,MA,Supermarket Type1,1,0.7315001718707906
527,2501704615,1494,1071,1196,1861,2023,17.0,25,4615,Middlesex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Bedford town,13320.0,MA,Supermarket Type1,1,0.7261652917675535
528,2501713135,1109,750,864,1381,1627,17.0,25,13135,Middlesex County,METRO14460MM4560,"Lowell, MA HUD Metro FMR Area",Chelmsford town,33802.0,MA,Supermarket Type1,1,0.755812603469692
529,2501717475,1109,750,864,1381,1627,17.0,25,17475,Middlesex County,METRO14460MM4560,"Lowell, MA HUD Metro FMR Area",Dracut town,29457.0,MA,Supermarket Type1,1,0.7509326053116753
530,2501761380,1494,1071,1196,1861,2023,17.0,25,61380,Middlesex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Sherborn town,4119.0,MA,Supermarket Type1,1,0.7118129542972838
531,2501767665,1494,1071,1196,1861,2023,17.0,25,67665,Middlesex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Stoneham town,21437.0,MA,Supermarket Type1,1,0.9306463143168093
532,2501780510,1494,1071,1196,1861,2023,17.0,25,80510,Middlesex County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Winchester town,21374.0,MA,Supermarket Type1,1,0.9424979840966088
533,2502109175,1494,1071,1196,1861,2023,21.0,25,9175,Norfolk County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Brookline town,58732.0,MA,Supermarket Type1,1,0.8904638065894167
